Property_id,category,governorate,city,location_full,location_name,property_type,Title,Business_Type,price_egp,price_period,price_per_sqm,size_sqm,latitude,longitude
66167413,Clinic,Cairo,New Cairo,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Mivida,Clinic,Clinic for rent at the place mivida,General Commercial Shop,60350,monthly,850,71,30.00575066,31.53399849
65915818,Clinic,Giza,6Th Of October,"Centrada Plaza, Juhayna Square, 6 October City, Giza",Centrada Plaza,Clinic,Finished Clinic 50M Furnished Rent Centrada Mall,General Commercial Shop,55000,monthly,1100,50,30.00835037,30.98380089
65914037,Clinic,Cairo,New Cairo,"5A by The Waterway, Ring Road, The 5th Settlement, New Cairo City, Cairo",5A by The Waterway,Clinic,Fully Finished Medical Clinic in Waterway 5A,General Commercial Shop,215000,monthly,2388.89,90,30.00955391,31.40382957
65909242,Clinic,Cairo,New Cairo,"Ozone Health Care District, Al Narges, New Cairo City, Cairo",Ozone Health Care District,Clinic,Empty clinic for rent in a mall in Fifth Settlemen,General Commercial Shop,20000,monthly,317.46,63,30.00144196,31.4537468
65667964,Clinic,Giza,Sheikh Zayed,"Midtown West, New Zayed City, Sheikh Zayed City, Giza",Midtown West,Clinic,finished 80m clinc corner ready to move in midtown,General Commercial Shop,30000,monthly,375,80,30.0701313,30.88657951
65661599,Clinic,Giza,Sheikh Zayed,"Central Avenue, 2nd District, Sheikh Zayed City, Giza",Central Avenue,Clinic,Central Avenu \ Clinic 110 M \ Fully Finishing,General Commercial Shop,100000,monthly,909.09,110,30.02733231,31.01104546
65661173,Clinic,Cairo,New Cairo,"Lake View Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Lake View Residence,Clinic,"Office for rent, fully finished",General Commercial Shop,65000,monthly,1140.35,57,30.02614594,31.53697395
65661116,Clinic,Cairo,New Cairo,"Al Shouyfat, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Al Shouyfat,Clinic,Premium Medical Center for Rent New Cairo,General Commercial Shop,170000,monthly,850,200,30.00832939,31.41030502
65660649,Clinic,Giza,Sheikh Zayed,"Central Avenue, 2nd District, Sheikh Zayed City, Giza",Central Avenue,Clinic,Central Avenu \ Clinic 88 M \ Fully Finishing,General Commercial Shop,85000,monthly,965.91,88,30.02733231,31.01104546
65162750,Clinic,Giza,6Th Of October,"Hale Town, 6 October City, Giza",Hale Town,Clinic,Fully Finished Clinic42M Rent Hale Town Palm Hills,General Commercial Shop,38000,monthly,904.76,42,29.99322891,31.04472733
65162601,Clinic,Cairo,New Cairo,"Three Sixty, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Three Sixty,Clinic,Ready To Move Finished Clinic For Elite Patients,General Commercial Shop,57200,monthly,1100,52,30.02776146,31.55291557
65162451,Clinic,Cairo,New Cairo,"Three Sixty, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Three Sixty,Clinic,Ready To Move Finished Clinic For Elite Patients,General Commercial Shop,58300,monthly,1100,53,30.02776146,31.55291557
65162243,Clinic,Cairo,New Cairo,"Three Sixty, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Three Sixty,Clinic,Ready To Move Finished Clinic For Elite Patients,General Commercial Shop,43050,monthly,1050,41,30.02776146,31.55291557
65161850,Clinic,Cairo,New Cairo,"Three Sixty, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Three Sixty,Clinic,Ready To Move Finished Clinic For Elite Patients,General Commercial Shop,72000,monthly,1200,60,30.02776146,31.55291557
65160540,Clinic,Cairo,Cairo,"Al Tayaran St., Rabaa Al Adaweyah, Nasr City, Cairo",Al Tayaran St.,Clinic,For Clinics and Companies - Administrative Apartme,General Commercial Shop,35000,monthly,280,125,30.06977272,31.32452393
65158224,Clinic,Cairo,New Cairo,"ELEGANTRY, District 1, The 5th Settlement, New Cairo City, Cairo",ELEGANTRY,Clinic,medical clinic in Fifth Settlement-186m-elegantry,General Commercial Shop,250000,monthly,1344.09,186,30.00735283,31.43020439
73236258,Clinic,Cairo,Cairo,"Othman Ibn Affan St., El Ismailia Square, Heliopolis - Masr El Gedida, Cairo",Othman Ibn Affan St.,Clinic,Modern finish,General Commercial Shop,85000,monthly,340,250,30.09588242,31.33260345
65155251,Clinic,Cairo,New Cairo,"Cairo Medical Center CMC, North Teseen St., The 5th Settlement, New Cairo City, Cairo",Cairo Medical Center CMC,Clinic,FULLY FINISHED CLINIC FOR RENT AT MEDICAL AREA,General Commercial Shop,40000,monthly,1000,40,30.02121925,31.4339695
64896571,Clinic,Cairo,New Cairo,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Mivida,Clinic,72m Clinic or office 1st use for rent in Mivida,General Commercial Shop,122400,monthly,1700,72,30.00575066,31.53399849
64896377,Clinic,Giza,Sheikh Zayed,"Ritzy, Al Shabab St., Sheikh Zayed City, Giza",Ritzy,Clinic,"107 Meters Fully Finished&Prime Location,in zayed",General Commercial Shop,160500,monthly,1500,107,30.03129959,30.99361992
64651237,Clinic,Giza,Sheikh Zayed,"Ritzy, Al Shabab St., Sheikh Zayed City, Giza",Ritzy,Clinic,A prime clinic for rent in Ritz Zayed,General Commercial Shop,50000,monthly,833.33,60,30.03129959,30.99361992
64398132,Clinic,Cairo,New Cairo,"Three Sixty, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Three Sixty,Clinic,Prime Medical Clinic for rent at Three sixty,General Commercial Shop,187000,monthly,1198.72,156,30.02776146,31.55291557
64397489,Clinic,Cairo,New Cairo,"Three Sixty, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Three Sixty,Clinic,Clinic fully finished 52m at Three Sixty LMD,General Commercial Shop,62400,monthly,1200,52,30.02776146,31.55291557
64390123,Clinic,Giza,Giza,"Abdel Moneim Riad St., Mohandessin, Giza",Abdel Moneim Riad St.,Clinic,Fully Equipped & Furnished Medical Clinic for Rent,General Commercial Shop,70000,monthly,388.89,180,30.05077744,31.20624161
64388584,Clinic,Giza,6Th Of October,"Kazan Plaza, 6 October Compounds, 6 October City, Giza",Kazan Plaza,Clinic,For Rent Dental Clinic In Kazan Plaza - Finished,General Commercial Shop,26000,monthly,448.28,58,0.008395,30.96513176
64381624,Clinic,Giza,Sheikh Zayed,"Central Avenue, 2nd District, Sheikh Zayed City, Giza",Central Avenue,Clinic,Clinic for rent in Central Avenue facing Park ST,General Commercial Shop,80000,monthly,919.54,87,30.02733231,31.01104546
64381552,Clinic,Giza,Sheikh Zayed,"Central Avenue, 2nd District, Sheikh Zayed City, Giza",Central Avenue,Clinic,Clinic For Rent Ultra Super Lux At Central Avenue,General Commercial Shop,80000,monthly,919.54,87,30.02733231,31.01104546
64379878,Clinic,Cairo,New Cairo,"5A by The Waterway, Ring Road, The 5th Settlement, New Cairo City, Cairo",5A by The Waterway,Clinic,Premium Clinic for Rent - Waterway 5A - New Cairo,General Commercial Shop,180000,monthly,2250,80,30.00955391,31.40382957
64143671,Clinic,Cairo,Cairo,"Wadi Degla St., 3rd Sector, Zahraa El Maadi, Hay El Maadi, Cairo",Wadi Degla St.,Clinic,Dental Clinic 120m for Rent - Wadi Degla Club Gate,General Commercial Shop,30000,monthly,230.77,130,29.95790672,31.3099556
64140318,Clinic,Giza,6Th Of October,"O West, 6 October Compounds, 6 October City, Giza",O West,Clinic,Clinic for rent at Owest 84 sqm¬æ finish under work,General Commercial Shop,60000,monthly,714.29,84,29.96921539,30.99283218
64133860,Clinic,Giza,Sheikh Zayed,"Ritzy, Al Shabab St., Sheikh Zayed City, Giza",Ritzy,Clinic,"Clinic 73 Meters For rent,Prime-strategic location",General Commercial Shop,73000,monthly,1000,73,30.03129959,30.99361992
64130606,Clinic,Giza,Giza,"Al Batal Ahmed Abd El Aziz St., Mohandessin, Giza",Al Batal Ahmed Abd El Aziz St.,Clinic,"Medical center, 180 sq m, furnished, for rent",General Commercial Shop,65000,monthly,361.11,180,30.05285454,31.20698547
64128070,Clinic,Cairo,New Cairo,"Medical Park Premier, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Medical Park Premier,Clinic,Clinic Fully Finished in Medical Park - New cairo,General Commercial Shop,30000,monthly,566.04,53,30.01983643,31.43408203
63890731,Clinic,Giza,Sheikh Zayed,"Capital Business Park, 26th of July Corridor, Sheikh Zayed City, Giza",Capital Business Park,Clinic,Special clinic for rent in Capital Business park,General Commercial Shop,80000,monthly,1290.32,62,30.02540207,31.01024437
63635374,Clinic,Giza,Sheikh Zayed,"Walk of Cairo, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",Walk of Cairo,Clinic,"Clinic for rent, 3 rooms, first use, suitable for",General Commercial Shop,70000,monthly,777.78,90,30.07733917,30.95166206
63400317,Clinic,Giza,6Th Of October,"Palm Hills Golf Extension, Al Wahat Road, 6 October City, Giza",Palm Hills Golf Extension,Clinic,"Clinic for rent in Golf Central, Palm Hills, 50 M",General Commercial Shop,35000,monthly,700,50,29.95790863,30.91575813
63387108,Clinic,Giza,Sheikh Zayed,"Capital Business Park, 26th of July Corridor, Sheikh Zayed City, Giza",Capital Business Park,Clinic,For Rent | Clinic 62 sqm - Capital Business Park,General Commercial Shop,80000,monthly,1290.32,62,30.02540207,31.01024437
63130239,Clinic,Giza,6Th Of October,"Golf Central, Cairo Alexandria Desert Road, 6 October City, Giza",Golf Central,Clinic,Clinic space for rent 165m Golf Central,General Commercial Shop,156000,monthly,945.45,165,29.99622154,31.03798866
63129826,Clinic,Giza,6Th Of October,"Centrada Plaza, Juhayna Square, 6 October City, Giza",Centrada Plaza,Clinic,Clinic for Rent in Centrada Plaza,General Commercial Shop,60000,monthly,1200,50,30.00835037,30.98380089
63129716,Clinic,Cairo,New Cairo,"Three Sixty, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Three Sixty,Clinic,Ready To Move Finished Clinic For Elite Patients,General Commercial Shop,53000,monthly,1000,53,30.02776146,31.55291557
62896029,Clinic,Giza,6Th Of October,"New Giza, Cairo Alexandria Desert Road, 6 October City, Giza",New Giza,Clinic,"Medical Clinic for Rent Ready in Midtown, New Giza",General Commercial Shop,35000,monthly,437.5,80,30.0069046,31.0593338
62886991,Clinic,Giza,Sheikh Zayed,"Trivium Zayed, 2nd District, Sheikh Zayed City, Giza",Trivium Zayed,Clinic,"Clinic for rent in View Plaza, Trivium Mall",General Commercial Shop,70000,monthly,972.22,72,30.02603531,31.00940895
62650875,Clinic,Giza,6Th Of October,"Hale Town, 6 October City, Giza",Hale Town,Clinic,Clinic for rent in Hale Town - Palm Hills,General Commercial Shop,55000,monthly,916.67,60,29.99322891,31.04472733
62649142,Clinic,Cairo,New Cairo,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Mivida,Clinic,Clinic in Eterna City Mivida with Special Price,General Commercial Shop,86000,monthly,1194.44,72,30.00575066,31.53399849
62646982,Clinic,Giza,Sheikh Zayed,"The Courtyards, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",The Courtyards,Clinic,Clinic Inside The Courtyard Mall in sheikh zayed,General Commercial Shop,33000,monthly,634.62,52,30.04056549,30.99054337
62646984,Clinic,Giza,Sheikh Zayed,"Silver Gate Mall, 12th District, Sheikh Zayed City, Giza",Silver Gate Mall,Clinic,Clinic/Office for Rent in Silver Gate Mall Sheik Z,General Commercial Shop,25000,monthly,500,50,30.04545593,30.98392487
62646993,Clinic,Giza,Sheikh Zayed,"Trivium Zayed, 2nd District, Sheikh Zayed City, Giza",Trivium Zayed,Clinic,Clinic or medical center for rent in Trivium Mall,General Commercial Shop,70000,monthly,972.22,72,30.02603531,31.00940895
62645362,Clinic,Cairo,New Cairo,"The Hub, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",The Hub,Clinic,"Clinic for rent, 72m, fully finished, in The Hub",General Commercial Shop,65000,monthly,902.78,72,29.986063,31.53041077
62645350,Clinic,Cairo,New Cairo,"The Hub, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",The Hub,Clinic,"Clinic for rent, 47 m, fully finished, in The Hub",General Commercial Shop,50000,monthly,1063.83,47,29.986063,31.53041077
62641737,Clinic,Giza,Sheikh Zayed,"Centro Zayed, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",Centro Zayed,Clinic,Super Lux Clinic 215m CENTRO Sheikh Zayed for Rent,General Commercial Shop,183000,monthly,851.16,215,30.03130531,30.99486732
73772935,Clinic,Giza,Sheikh Zayed,"Central Avenue, 2nd District, Sheikh Zayed City, Giza",Central Avenue,Clinic,Clinic for Rent in Central Avenue 87m Sheikh Zayed,General Commercial Shop,80000,monthly,919.54,87,30.02733231,31.01104546
62408301,Clinic,Cairo,New Cairo,"ELEGANTRY, District 1, The 5th Settlement, New Cairo City, Cairo",ELEGANTRY,Clinic,Clinic 71sqm Space for Rent in Premium Location,General Commercial Shop,50000,monthly,704.23,71,30.00735283,31.43020439
62404388,Clinic,Cairo,Cairo,"Zahraa Al Maadi Tunnel, Degla, Hay El Maadi, Cairo",Zahraa Al Maadi Tunnel,Clinic,CLINIC | FOR RENT | ZAHRAA MAADI,General Commercial Shop,77000,monthly,1540,50,29.96173477,31.30325317
62164041,Clinic,Cairo,New Cairo,"Street 17, District 5, The 5th Settlement, New Cairo City, Cairo",Street 17,Clinic,Dental clinic for rent in Fifth Settlement,General Commercial Shop,35000,monthly,507.25,69,30.01438904,31.30318642
61692724,Clinic,Cairo,New Cairo,"ELEGANTRY, District 1, The 5th Settlement, New Cairo City, Cairo",ELEGANTRY,Clinic,"Clinic/Office for Rent, Finished, Elegantry Mall",General Commercial Shop,28000,monthly,608.7,46,30.00735283,31.43020439
61689190,Clinic,Giza,Sheikh Zayed,"Central Avenue, 2nd District, Sheikh Zayed City, Giza",Central Avenue,Clinic,Prime Clinic for Rent Central Avenue mall Zayed,General Commercial Shop,50000,monthly,769.23,65,30.02733231,31.01104546
61207088,Clinic,Cairo,New Cairo,"Kernel Business Hub, North Teseen St., The 5th Settlement, New Cairo City, Cairo",Kernel Business Hub,Clinic,Medical Clinic for Rent\ North 90th Street,General Commercial Shop,75000,monthly,1363.64,55,30.01992607,31.43036652
60953608,Clinic,Giza,Sheikh Zayed,"Capital Business Park, 26th of July Corridor, Sheikh Zayed City, Giza",Capital Business Park,Clinic,Clinic for Rent in Avenue 22 - Sheikh Zayed,General Commercial Shop,96000,monthly,1200,80,30.02540207,31.01024437
59750376,Clinic,Cairo,New Cairo,"ELEGANTRY, District 1, The 5th Settlement, New Cairo City, Cairo",ELEGANTRY,Clinic,Dental Clinic for rent in Elegantry Finished+AC`S,General Commercial Shop,28000,monthly,608.7,46,30.00735283,31.43020439
59748001,Clinic,Giza,Sheikh Zayed,"The Courtyards, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",The Courtyards,Clinic,clinics building at The Courtyard Mall Sheikh Zaye,General Commercial Shop,35000,monthly,583.33,60,30.04056549,30.99054337
59747158,Clinic,Cairo,New Cairo,"Lake View Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Lake View Residence,Clinic,Clinic / Office for Rent in Laketown by Lakeview,General Commercial Shop,75000,monthly,1190.48,63,30.02614594,31.53697395
58992006,Clinic,Cairo,New Cairo,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Mivida,Clinic,Clinic for Rent in ETERNA Health Care City-MIVIDA,General Commercial Shop,35000,monthly,875,40,30.00575066,31.53399849
58991727,Clinic,Cairo,New Cairo,"Service Road, Ganoob El Acadimia, New Cairo City, Cairo",Service Road,Clinic,Clinic for Rent in UMC- North 90 - New Cairo,General Commercial Shop,22000,monthly,550,40,30.02172279,31.42039299
58991050,Clinic,Giza,Sheikh Zayed,"Ritzy, Al Shabab St., Sheikh Zayed City, Giza",Ritzy,Clinic,"Office or clinic, 63m for rent in Ritzy Mall Zayed",General Commercial Shop,55000,monthly,873.02,63,30.03129959,30.99361992
58989587,Clinic,Cairo,Cairo,"Al Nasr Road, Rabaa Al Adaweyah, Nasr City, Cairo",Al Nasr Road,Clinic,··«ÌÃ«— ›Ì „” ‘›Ì «·›§«Ø —«®⁄á «·⁄ØàÌá „ØÌÜá Üµ—,General Commercial Shop,30000,monthly,352.94,85,30.0671196,31.32156181
58743006,Clinic,Giza,6Th Of October,"Centrada Plaza, Juhayna Square, 6 October City, Giza",Centrada Plaza,Clinic,Clinic for rent in Centrada 40m  Sheikh Zayed on A,General Commercial Shop,44000,monthly,1100,40,30.00835037,30.98380089
58742829,Clinic,Giza,6Th Of October,"Centrada Plaza, Juhayna Square, 6 October City, Giza",Centrada Plaza,Clinic,"Clinic for rent in Centrada, on the 57th Street, S",General Commercial Shop,62700,monthly,1100,57,30.00835037,30.98380089
58252646,Clinic,Giza,Sheikh Zayed,"Capital Business Park, 26th of July Corridor, Sheikh Zayed City, Giza",Capital Business Park,Clinic,Clinic 2 Room Capital Business Park Sheikh Zayed,General Commercial Shop,80000,monthly,1290.32,62,30.02540207,31.01024437
57749651,Clinic,Cairo,New Cairo,"Cairo Medical Center CMC, North Teseen St., The 5th Settlement, New Cairo City, Cairo",Cairo Medical Center CMC,Clinic,Premium Medical Clinic for Rent @ CMC-North 90th,General Commercial Shop,37000,monthly,711.54,52,30.02121925,31.4339695
57495234,Clinic,Cairo,New Cairo,"Agora Commercial Complex, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Agora Commercial Complex,Clinic,Clinic or Office for Rent - Agora Mall,General Commercial Shop,55000,monthly,820.9,67,30.01981735,31.52850342
57486133,Clinic,Giza,Sheikh Zayed,"Capital Business Park, 26th of July Corridor, Sheikh Zayed City, Giza",Capital Business Park,Clinic,Office or clinic for rent in Capital Business Park,General Commercial Shop,80000,monthly,1290.32,62,30.02540207,31.01024437
56749012,Clinic,Cairo,New Cairo,"Ozone Health Care District, Al Narges, New Cairo City, Cairo",Ozone Health Care District,Clinic,Fully equipped dental clinic for rent - Ozone,General Commercial Shop,28000,monthly,466.67,60,30.00144196,31.4537468
56247108,Clinic,Giza,Sheikh Zayed,"Capital Business Park, 26th of July Corridor, Sheikh Zayed City, Giza",Capital Business Park,Clinic,Office For Rent 63 m Capital Business Park Finish,General Commercial Shop,85000,monthly,1349.21,63,30.02540207,31.01024437
55754151,Clinic,Giza,6Th Of October,"West Park Mall, 26th of July Corridor, 6 October City, Giza",West Park Mall,Clinic,Clinic for rent inside West Park Mall Super finish,General Commercial Shop,20000,monthly,400,50,30.00730705,30.96390533
55256963,Clinic,Giza,Sheikh Zayed,"Lazurde, 8th District, Sheikh Zayed City, Giza",Lazurde,Clinic,104 sqm office or clinic for rent at Lazurdi Mall,General Commercial Shop,25000,monthly,240.38,104,30.03424644,30.97747803
55256804,Clinic,Cairo,New Cairo,"Agora Commercial Complex, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Agora Commercial Complex,Clinic,Dental Clinic 68 sqm - Agora,General Commercial Shop,55000,monthly,808.82,68,30.01981735,31.52850342
55248580,Clinic,Cairo,New Cairo,"Healthcare city, 90 Street, The 5th Settlement, New Cairo City, Cairo",Healthcare city,Clinic,Super Lux Clinic forRent in Fifth Settlement Ready,General Commercial Shop,40000,monthly,800,50,30.01976395,31.43607712
54502356,Clinic,Cairo,New Cairo,"Agora Commercial Complex, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Agora Commercial Complex,Clinic,Fully equipped 68 sqm dental clinic for rent,General Commercial Shop,55000,monthly,808.82,68,30.01981735,31.52850342
53979118,Clinic,Cairo,New Cairo,"Ozone Health Care District, Al Narges, New Cairo City, Cairo",Ozone Health Care District,Clinic,Empty clinic for rent in a medical mall in Fifth S,General Commercial Shop,40000,monthly,800,50,30.00144196,31.4537468
52710576,Clinic,Giza,Sheikh Zayed,"Ritzy, Al Shabab St., Sheikh Zayed City, Giza",Ritzy,Clinic,"Office or clinic, 63m, for rent in Ritzy Mall",General Commercial Shop,55000,monthly,873.02,63,30.03129959,30.99361992
52710011,Clinic,Giza,6Th Of October,"Centrada Plaza, Juhayna Square, 6 October City, Giza",Centrada Plaza,Clinic,Clinic for rent 40m in Centrada Sheikh Zayed,General Commercial Shop,44000,monthly,1100,40,30.00835037,30.98380089
52710005,Clinic,Giza,6Th Of October,"Centrada Plaza, Juhayna Square, 6 October City, Giza",Centrada Plaza,Clinic,Clinic for rent 57m in Centrada Sheikh Zayed,General Commercial Shop,62700,monthly,1100,57,30.00835037,30.98380089
52184092,Clinic,Cairo,New Cairo,"Al Sadat Axis, The 1st Settlement, New Cairo City, Cairo",Al Sadat Axis,Clinic,Clinic for rent in a medical building in Fifth Se,General Commercial Shop,60000,monthly,750,80,30.05249214,31.44237709
52183919,Clinic,Cairo,New Cairo,"Al Sadat Axis, The 1st Settlement, New Cairo City, Cairo",Al Sadat Axis,Clinic,Empty clinic for rent in a medical building in Fif,General Commercial Shop,18000,monthly,642.86,28,30.05249214,31.44237709
8668817,Clinic,Cairo,Madinaty,"Privado, Madinaty, Cairo",Privado,Clinic,"Premium Clinic for Rent in The Medical Center,",General Commercial Shop,50000,monthly,1063.83,47,30.09193611,31.66517448
8704818,Clinic,Giza,Sheikh Zayed,"The Gate Plaza Mall, 10th District, Sheikh Zayed City, Giza",The Gate Plaza Mall,Clinic,clinic for rent in a prime location in the gate,General Commercial Shop,55000,monthly,785.71,70,30.03858185,30.97801208
8698806,Clinic,Giza,Sheikh Zayed,"Ritzy, Al Shabab St., Sheikh Zayed City, Giza",Ritzy,Clinic,office for rent in mall ritzy elsheikh zayed 63met,General Commercial Shop,55000,monthly,873.02,63,30.03129959,30.99361992
8642418,Clinic,Giza,6Th Of October,"New Giza, Cairo Alexandria Desert Road, 6 October City, Giza",New Giza,Clinic,Clinic for Rent in Meditown - NewGiza,General Commercial Shop,40000,monthly,500,80,30.0069046,31.0593338
8641279,Clinic,Cairo,New Cairo,"District 5, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",District 5,Clinic,"Clinic for rent in District 5, Fifth Settlement",General Commercial Shop,72000,monthly,1000,72,29.95532036,31.44959068
8625762,Clinic,Giza,Sheikh Zayed,"Central Avenue, 2nd District, Sheikh Zayed City, Giza",Central Avenue,Clinic,"For Rent, Clinic 87 sqm in Central Avenue Mall",General Commercial Shop,80000,monthly,919.54,87,30.02733231,31.01104546
8632510,Clinic,Giza,6Th Of October,"Hale Town, 6 October City, Giza",Hale Town,Clinic,"Clinic 125sqm, For Rent at Hale Town Palmhills.",General Commercial Shop,90000,monthly,720,125,29.99322891,31.04472733
8628919,Clinic,Cairo,Cairo,"Al Nazaha St., El Nozha El Gadida, El Nozha, Cairo",Al Nazaha St.,Clinic,Furnished Medical Rooms for Rent inside a Medical,General Commercial Shop,15000,monthly,300,50,30.12746048,31.37404442
51027403,Clinic,Giza,Sheikh Zayed,"The Gate Plaza Mall, 10th District, Sheikh Zayed City, Giza",The Gate Plaza Mall,Clinic,Office or Clinic for Rent in The Gate Plaza,General Commercial Shop,60000,monthly,857.14,70,30.03858185,30.97801208
8609008,Clinic,Cairo,New Cairo,"Three Sixty, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Three Sixty,Clinic,Clinic for Rent | 3Sixty - Golden Square,General Commercial Shop,39900,monthly,1050,38,30.02776146,31.55291557
8596344,Clinic,Giza,Sheikh Zayed,"Central Avenue, 2nd District, Sheikh Zayed City, Giza",Central Avenue,Clinic,Clinic for Rent Central Avenue 65m Lowest Rate,General Commercial Shop,50000,monthly,769.23,65,30.02733231,31.01104546
8579045,Clinic,Cairo,Shorouk,"Al Shorouk Road, 1st Neighborhood, 9th District, Shorouk City, Cairo",Al Shorouk Road,Clinic,Clinic for Rent -El Shorouk,General Commercial Shop,25000,monthly,357.14,70,30.1717701,31.60108948
8577770,Clinic,Giza,6Th Of October,"New Giza, Cairo Alexandria Desert Road, 6 October City, Giza",New Giza,Clinic,"Clinic for Rent - Meditown, New Giza",General Commercial Shop,25000,monthly,312.5,80,30.0069046,31.0593338
51052892,Clinic,Alexandria,Alexandria,"Port Said St., Sporting, Hay Sharq, Alexandria",Port Said St.,Clinic,"Clinic Room for Rent - 10 sqm, Sporting",General Commercial Shop,10000,monthly,1000,10,31.21815491,29.92942238
8529515,Clinic,Giza,Sheikh Zayed,"Trivium Zayed, 2nd District, Sheikh Zayed City, Giza",Trivium Zayed,Clinic,clinic for Rent in Trivium Mall Sheikh Zayed,General Commercial Shop,72000,monthly,1000,72,30.02603531,31.00940895
8528225,Clinic,Cairo,Cairo,"Al Nozha St., Ard El Golf, Heliopolis - Masr El Gedida, Cairo",Al Nozha St.,Clinic,‘Çá ··«ÌÃ«—  Ü«µÌ© ‘«—⁄ ‘«—⁄ «·Ü“á© „µ— «·ÃØÌØ©,General Commercial Shop,65000,monthly,270.83,240,30.08318901,31.34032059
8509120,Clinic,Giza,Sheikh Zayed,"The Courtyards, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",The Courtyards,Clinic,Clinic For rent - The Courtyard - El Sheikh Zayed,General Commercial Shop,65000,monthly,802.47,81,30.04056549,30.99054337
8508981,Clinic,Giza,Sheikh Zayed,"Centro Zayed, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",Centro Zayed,Clinic,Super Lux Clinic 46m CENTRO Sheikh Zayed for Rent,General Commercial Shop,32000,monthly,695.65,46,30.03130531,30.99486732
8509049,Clinic,Giza,Sheikh Zayed,"Capital Business Park, 26th of July Corridor, Sheikh Zayed City, Giza",Capital Business Park,Clinic,"Clinic Capital Business park, 62m",General Commercial Shop,75000,monthly,1209.68,62,30.02540207,31.01024437
8482819,Clinic,Cairo,New Cairo,"La Mirada Compound, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",La Mirada Compound,Clinic,Clinic for rent in La Mirada Compound Near 90 St,General Commercial Shop,32000,monthly,744.19,43,29.99954605,31.50738907
8419392,Clinic,Cairo,New Cairo,"V90, North Teseen St., The 5th Settlement, New Cairo City, Cairo",V90,Clinic,Medical administrative unit on North 90th Street,General Commercial Shop,77000,monthly,1000,77,30.07310104,31.53912735
8372580,Clinic,Giza,Sheikh Zayed,"Westown, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",Westown,Clinic,Ultra Super Lux With Central AC's And Parking,General Commercial Shop,29500,monthly,433.82,68,30.0676136,30.94028854
8304722,Clinic,Giza,6Th Of October,"Palm Hills October, Cairo Alexandria Desert Road, 6 October City, Giza",Palm Hills October,Clinic,Clinic for Rent- 50 sqm in Palm Hills,General Commercial Shop,40000,monthly,800,50,30.00482368,31.03638077
8243936,Clinic,Giza,6Th Of October,"New Giza, Cairo Alexandria Desert Road, 6 October City, Giza",New Giza,Clinic,Clinic/rent/NewGiza/acôs /fully finished,General Commercial Shop,30000,monthly,375,80,30.0069046,31.0593338
8221489,Clinic,Cairo,New Cairo,"South Lotus, El Lotus, New Cairo City, Cairo",South Lotus,Clinic,"Fully Equipped Clinic for Rent - Lotus Area,",General Commercial Shop,55000,monthly,808.82,68,30.01930618,31.5136528
8188567,Clinic,Giza,Sheikh Zayed,"Central Avenue, 2nd District, Sheikh Zayed City, Giza",Central Avenue,Clinic,for rent clinic 103sqm in central avenue zayed,General Commercial Shop,92000,monthly,1057.47,87,30.02733231,31.01104546
7413920,Clinic,Cairo,New Cairo,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",Bank Center Street,Clinic,Clinic for rent behind Al-Shifa Hospital 120 m,General Commercial Shop,85000,monthly,708.33,120,30.01827621,31.42161369
7739849,Clinic,Cairo,New Cairo,"Golden Gate, South Teseen St., The 5th Settlement, New Cairo City, Cairo",Golden Gate,Clinic,Distinctive clinic in Golden Gate,General Commercial Shop,30000,monthly,967.74,31,30.02476501,31.50112534
